SMURF1	57154	SMURF2	64750	15221015	in vivo	physical interaction
SMAD7	4092	SMURF2	64750	15221015	in vivo	physical interaction
SMURF2	64750	SMAD2	4087	15221015	in vivo	physical interaction
SMURF2	64750	SKIL	6498	15221015	in vivo	physical interaction
SMAD2	4087	SKIL	6498	15221015	in vivo	physical interaction
WWP1	11059	SMAD2	4087	15221015	in vivo	physical interaction
WWP1	11059	SKIL	6498	15221015	in vivo	physical interaction
SMAD2	4087	SKIL	6498	15221015	in vivo	physical interaction
CREBBP	1387	SMAD3	4088	9679056	in vivo	physical interaction
SMAD2	4087	FOXH1	8928	10199400	in vivo	physical interaction
SMAD2	4087	TGIF1	7050	10199400	in vivo	physical interaction
FOXH1	8928	TGIF1	7050	10199400	in vivo	physical interaction
SMAD2	4087	TGIF1	7050	10199400	in vivo	physical interaction
SMAD2	4087	HDAC1	3065	10199400	in vivo	physical interaction
TGIF1	7050	HDAC1	3065	10199400	in vivo	physical interaction
RHOA	387	CAV1	857	18434385	in vivo	physical interaction
PIK3CA	5290	CTNNB1	1499	16219695	in vivo	physical interaction
CDKN1A	1026	CCND1	595	7777546	in vivo	physical interaction
OLIG1	116448	SMAD3	4088	18923419	in vivo	physical interaction
OLIG1	116448	SMAD4	4089	18923419	in vivo	physical interaction
OLIG1	116448	SMAD3	4088	18923419	in vivo	physical interaction
SMAD4	4089	SMAD3	4088	18923419	in vivo	physical interaction
SMAD3	4088	CREBBP	1387	9679060	in vivo	physical interaction
SMAD3	4088	SMAD4	4089	9679060	in vivo	physical interaction
CREBBP	1387	SMAD4	4089	9679060	in vivo	physical interaction
STRAP	11171	TGFBR1	7046	9856985	in vivo	physical interaction
SMAD4	4089	UBE2I	7329	12621041	in vivo	physical interaction
SMAD3	4088	SMAD4	4089	17469184	in vivo	physical interaction
SMAD3	4088	SKI	6497	17469184	in vivo	physical interaction
SMAD4	4089	SKI	6497	17469184	in vivo	physical interaction
SKIL	6498	SMAD4	4089	17469184	in vivo	physical interaction
SKIL	6498	SMAD3	4088	17469184	in vivo	physical interaction
SMAD4	4089	SMAD3	4088	17469184	in vivo	physical interaction
SMAD3	4088	SKI	6497	17469184	in vivo	physical interaction
SMAD3	4088	SKIL	6498	17469184	in vivo	physical interaction
SKI	6497	SKIL	6498	17469184	in vivo	physical interaction
SMAD3	4088	SKIL	6497	17469184	in vivo	physical interaction
SMAD3	4088	EP300	2033	17469184	in vivo	physical interaction
SMAD3	4088	SKI	6498	17469184	in vivo	physical interaction
SKIL	6497	EP300	2033	17469184	in vivo	physical interaction
SKIL	6497	SKI	6498	17469184	in vivo	physical interaction
EP300	2033	SKI	6498	17469184	in vivo	physical interaction
SMAD3	4088	SP1	6667	16714330	in vivo	physical interaction
SMAD3	4088	SMAD4	4089	16714330	in vivo	physical interaction
SP1	6667	SMAD4	4089	16714330	in vivo	physical interaction
SMAD7	4092	PPP1R15A	23645	14718519	in vivo	physical interaction
TGFBR1	7040	PPP1R15A	23645	14718519	in vivo	physical interaction
TGFBR1	7040	SMAD7	4092	14718519	in vivo	physical interaction
TGFBR1	7040	PPP1CC	5501	14718519	in vivo	physical interaction
PPP1R15A	23645	SMAD7	4092	14718519	in vivo	physical interaction
PPP1R15A	23645	PPP1CC	5501	14718519	in vivo	physical interaction
SMAD7	4092	PPP1CC	5501	14718519	in vivo	physical interaction
SMAD7	4092	CTNNB1	1499	15684397	in vivo	physical interaction
SMAD7	4092	LEF1	51176	15684397	in vivo	physical interaction
SMAD7	4092	TCF4	6925	15684397	in vivo	physical interaction
CTNNB1	1499	SMAD7	4092	15684397	in vivo	physical interaction
CTNNB1	1499	LEF1	51176	15684397	in vivo	physical interaction
SMAD7	4092	LEF1	51176	15684397	in vivo	physical interaction
ITGB3	3690	TGFBR2	7048	16859511	in vivo	physical interaction
ITGB1	3688	TGFBR2	7048	16859511	in vivo	physical interaction
TRIM33	51592	SMAD2	4087	16751102	in vivo	physical interaction
TRIM33	51592	SMAD3	4088	16751102	in vivo	physical interaction
TRAF6	7189	TGFBR1	7046	18922473	in vivo	physical interaction
TRAF6	7189	TGFBR2	7048	18922473	in vivo	physical interaction
TRAF6	7189	MAP3K7	6885	18922473	in vivo	physical interaction
BCAR1	9564	SMAD3	4088	18321991	in vivo	physical interaction
BCAR1	9564	TGFBR	7046	18321991	in vivo	physical interaction
TGFBR1	7046	SMAD7	4092	18725536	in vivo	physical interaction
TGFBR1	7046	SIK1	150094	18725536	in vivo	physical interaction
SMAD7	4092	SIK1	150094	18725536	in vivo	physical interaction
PPP2R1A	5518	TGFBR2	7048	11124802	in vivo	physical interaction
PPP2R1A	5518	TGFBR1	7046	11124802	in vivo	physical interaction
TGFBR2	7048	TGFBR1	7046	11124802	in vivo	physical interaction
NOTCH1	4851	PCAF	8850	10747963	in vivo	physical interaction
NOTCH1	4851	BLOC1S1	2647	10747963	in vivo	physical interaction
NOTCH1	4851	JAG1	182	11006133	in vivo	physical interaction
NOTCH1	4851	JAG2	3714	11006133;11006133	in vivo;in vitro	physical interaction
NOTCH1	4851	DLL1	28514	11006133;11006133	in vivo;in vitro	physical interaction
NOTCH3	4854	DLL1	28514	11006133	in vivo	physical interaction
NOTCH3	4854	JAG1	182	11006133;11006133	in vivo;in vitro	physical interaction
NOTCH3	4854	JAG2	3714	11006133	in vivo	physical interaction
RING1	6015	FHL1	2273	14999091;14999091;14999091	in vivo;in vitro;two hybrid	physical interaction
NOTCH2	4853	DLL1	28514	10958687	in vivo	physical interaction
NOTCH2	4853	JAG1	182	10958687	in vivo	physical interaction
NOTCH2	4853	JAG2	3714	10958687	in vivo	physical interaction
NOTCH1	4851	MAML2	84441	12370315	in vivo	physical interaction
NOTCH1	4851	MAML3	55534	12370315	in vivo	physical interaction
PCAF	8850	SMAD1	4086	14500836	in vivo	physical interaction
NOTCH2	4853	MAML2	84441	12370315	in vivo	physical interaction
NOTCH2	4853	MAML3	55534	12370315	in vivo	physical interaction
NOTCH3	4854	MAML2	84441	12370315	in vivo	physical interaction
NOTCH3	4854	MAML3	55534	12370315	in vivo	physical interaction
NOTCH1	4851	SMAD3	4088	14638857;14638857	in vivo;in vitro	physical interaction
NOTCH4	4855	MAML2	84441	12370315	in vivo	physical interaction
NOTCH4	4855	MAML3	55534	12370315	in vivo	physical interaction
NOTCH3	4854	PCAF	8850	11404076;11404076	in vitro;two hybrid	physical interaction
DLL1	28514	PSEN1	5663	12794186	in vivo	physical interaction
CIR	9541	HDAC2	3066	9874765;9874765	in vivo;two hybrid	physical interaction
CIR	9541	SAP30	8819	9874765	two hybrid	physical interaction
NOTCH1	4851	YY1	7528	12913000;12913000	in vivo;in vitro	physical interaction
NOTCH1	4851	LEF1	51176	11604490;11604490	in vivo;in vitro	physical interaction
APP	351	NUMB	8650	12011466	in vivo	physical interaction
APP	351	NUMBL	9253	12011466	in vivo	physical interaction
NOTCH1	4851	MEF2C	4208	10082551	in vivo	physical interaction
NOTCH1	4851	FBXW7	55294	11425854	in vivo	physical interaction
NOTCH1	4851	NFKB1	4790	11418662	in vitro	physical interaction
NOTCH1	4851	NUMB	8650	8755477;8755477	in vitro;two hybrid	physical interaction
NOTCH1	4851	DTX1	1840	11564735	in vivo	physical interaction
NOTCH2	4853	GSK3B	2932	12794074;12794074	in vivo;in vitro	physical interaction
NOTCH1	4851	NUMBL	9253	9169836;9169836	in vitro;two hybrid	physical interaction
DLL4	54567	NOTCH4	4855	12814948	in vivo	physical interaction
PSEN2	5664	NOTCH1	4851	11518718	in vivo	physical interaction
PSEN1	5663	NOTCH1	4851	10077672	in vivo	physical interaction
PSEN1	5663	NOTCH2	4853	11518718	in vivo	physical interaction
PSEN2	5664	NOTCH2	4853	11518718	in vivo	physical interaction
PSEN1	5663	NOTCH3	4854	11518718	in vivo	physical interaction
PSEN2	5664	NOTCH3	4854	11518718	in vivo	physical interaction
PSEN1	5663	NOTCH4	4855	11518718	in vivo	physical interaction
PSEN2	5664	NOTCH4	4855	11518718	in vivo	physical interaction
HES1	3280	STAT3	6774	15156153;15156153	in vivo;in vitro	physical interaction
HES5	388585	STAT3	6774	15156153;15156153	in vivo;in vitro	physical interaction
HES1	3280	JAK2	3717	15156153;15156153	in vivo;in vitro	physical interaction
HES5	388585	JAK2	3717	15156153;15156153	in vivo;in vitro	physical interaction
JAK2	3717	STAT3	6774	15156153;15156153	in vivo;in vitro	physical interaction
SKP2	6502	TCF3	6929	14592976	in vivo	physical interaction
NOTCH1	4851	PIK3R1	5295	14583609	in vivo	physical interaction
NOTCH1	4851	LCK	3932	14583609	in vivo	physical interaction
NOTCH1	4851	PIK3R2	5296	14583609	in vivo	physical interaction
PIK3R1	5295	LCK	3932	14583609	in vivo	physical interaction
PIK3R1	5295	PIK3R2	5296	14583609	in vivo	physical interaction
LCK	3932	PIK3R2	5296	14583609	in vivo	physical interaction
NUMB	8650	ITCH	83737	12682059;12682059	in vivo;in vitro	physical interaction
ITCH	83737	NOTCH1	4851	10940313;10940313	in vivo;in vitro	physical interaction
NOTCH4	4855	FBXW7	55294	11585921	in vivo	physical interaction
MAML1	9794	NOTCH1	4851	11101851;11101851	in vivo;in vitro	physical interaction
MAML1	9794	NOTCH2	4853	11101851;11101851	in vivo;in vitro	physical interaction
MAML1	9794	NOTCH3	4854	11101851;11101851	in vivo;in vitro	physical interaction
MAML1	9794	NOTCH4	4855	11101851;11101851	in vivo;in vitro	physical interaction
CNTN1	1272	NOTCH1	4851	14567914;14567914	in vivo;in vitro	physical interaction
CNTN1	1272	NOTCH2	4853	14567914;14567914	in vivo;in vitro	physical interaction
FBXW7	55294	SKP1A	6500	11585921	in vivo	physical interaction
NOV	4856	NOTCH1	4851	12050162	in vivo	physical interaction
NOTCH1	4851	WDR12	55759	11827460	in vitro	physical interaction
HES1	3280	HES6	55502	10851137	in vivo	physical interaction
MAGEA1	4100	HDAC1	3065	15316101;15316101	in vivo;in vitro	physical interaction
RBPJ	3516	HDAC1	3065	9694793;9694793	in vivo;in vitro	physical interaction
RBPJ	3516	NCOR1	9611	9694793	in vivo	physical interaction
RBPJ	3516	NCOR2	9612	9694793;9694793;9694793	in vivo;in vitro;two hybrid	physical interaction
RBPJ	3516	SPEN	23013	12374742;12374742;12374742	in vivo;in vitro;two hybrid	physical interaction
CIR	9541	RBPJ	3516	9874765;9874765	in vivo;two hybrid	physical interaction
DTX1	1840	EP300	2033	11564735;11564735	in vivo;two hybrid	physical interaction
FHL1	2273	RBPJ	3516	14999091	in vivo	physical interaction
HEY2	23493	NCOR1	9611	11486045;11486045	in vivo;in vitro	physical interaction
HEY2	23493	SIN3A	25942	11486045;11486045	in vivo;in vitro	physical interaction
HES1	3280	HEY2	23493	11486045;11486045	in vivo;in vitro	physical interaction
NOTCH1	4851	SMAD1	4086	14500836	in vivo	physical interaction
NOTCH1	4851	PCAF	8850	14500836	in vivo	physical interaction
NOTCH1	4851	EP300	2033	14500836	in vivo	physical interaction
SMAD1	4086	PCAF	8850	14500836	in vivo	physical interaction
SMAD1	4086	EP300	2033	14500836	in vivo	physical interaction
PCAF	8850	EP300	2033	14500836	in vivo	physical interaction
NOTCH1	4851	MAML2	84441	12370315	in vivo	physical interaction
NOTCH1	4851	RBPJ	3516	12370315	in vivo	physical interaction
MAML2	84441	RBPJ	3516	12370315	in vivo	physical interaction
NOTCH1	4851	MAML3	55534	12370315	in vivo	physical interaction
NOTCH1	4851	RBPJ	3516	12370315	in vivo	physical interaction
MAML3	55534	RBPJ	3516	12370315	in vivo	physical interaction
NOTCH1	4851	RBPJ	3516	8749394;8749394;8749394	in vivo;in vitro;two hybrid	physical interaction
NOTCH1	4851	MAML1	9794	12644465	in vitro	physical interaction
NOTCH1	4851	RBPJ	3516	12644465	in vitro	physical interaction
MAML1	9794	RBPJ	3516	12644465	in vitro	physical interaction
NOTCH2	4853	RBPJ	3516	11518718	in vivo	physical interaction
NOTCH2	4853	MAML2	84441	12370315	in vivo	physical interaction
NOTCH2	4853	RBPJ	3516	12370315	in vivo	physical interaction
MAML2	84441	RBPJ	3516	12370315	in vivo	physical interaction
NOTCH2	4853	MAML3	55534	12370315	in vivo	physical interaction
NOTCH2	4853	RBPJ	3516	12370315	in vivo	physical interaction
MAML3	55534	RBPJ	3516	12370315	in vivo	physical interaction
NOTCH3	4854	RBPJ	3516	11518718	in vivo	physical interaction
NOTCH3	4854	MAML2	84441	12370315	in vivo	physical interaction
NOTCH3	4854	RBPJ	3516	12370315	in vivo	physical interaction
MAML2	84441	RBPJ	3516	12370315	in vivo	physical interaction
NOTCH3	4854	MAML3	55534	12370315	in vivo	physical interaction
NOTCH3	4854	RBPJ	3516	12370315	in vivo	physical interaction
MAML3	55534	RBPJ	3516	12370315	in vivo	physical interaction
NOTCH4	4855	RBPJ	3516	11518718	in vivo	physical interaction
NOTCH4	4855	MAML2	84441	12370315	in vivo	physical interaction
NOTCH4	4855	RBPJ	3516	12370315	in vivo	physical interaction
MAML2	84441	RBPJ	3516	12370315	in vivo	physical interaction
NOTCH4	4855	MAML3	55534	12370315	in vivo	physical interaction
NOTCH4	4855	RBPJ	3516	12370315	in vivo	physical interaction
MAML3	55534	RBPJ	3516	12370315	in vivo	physical interaction
NOTCH1	4851	EP300	2033	11604511;11604511	in vivo;in vitro	physical interaction
EP300	2033	ASCL1	429	11564735	in vivo	physical interaction
NOTCH1	4851	SNW1	22938	10713164	in vivo	physical interaction
NOTCH3	4854	SNW1	22938	11404076;11404076	in vitro;two hybrid	physical interaction
RBPJ	3516	SNW1	22938	10713164;10713164	in vitro;two hybrid	physical interaction
SNW1	22938	NCOR2	9612	10713164	two hybrid	physical interaction
AKT1	207	PIK3R1	5295	16799564	in vivo	physical interaction
DLL3	10683	NOTCH1	4851	18676613	in vivo	physical interaction
HDAC1	3065	NCOR2	9612	9694793;9694793	in vivo;in vitro	physical interaction
ID1	3397	PSMD4	5710	9235903	in vivo	physical interaction
ID1	3397	TCF3	6929	1922066	in vitro	physical interaction
ID1	3397	TCF7L2	6934	11756408	two hybrid	physical interaction
ID2	3398	RB1	5925	11034201	in vivo	physical interaction
ID2	3398	RBL1	5933	11034201	in vivo	physical interaction
ID2	3398	RBL2	5934	11034201	in vivo	physical interaction
PSMD4	5710	MYOD1	4654	9235903;9235903	in vitro;two hybrid	physical interaction
PSMD4	5710	TCF3	6929	9235903;9235903	in vitro;two hybrid	physical interaction
ID1	3397	MYOD1	4654	1922066	in vivo	physical interaction
ID2	3398	ELK4	2005	11134340	in vivo	physical interaction
ID2	3398	TCF3	6929	1922066	in vivo	physical interaction
ID2	3398	MYOD1	4654	1922066	in vivo	physical interaction
ID2	3398	TCF7L2	6934	11756408	two hybrid	physical interaction
ID3	3399	TCF7L2	6934	11756408	in vivo	physical interaction
ID2	3398	ELK1	2002	10022839;10022839	in vivo;in vitro	physical interaction
ID4	3400	TCF7L2	6934	11756408	two hybrid	physical interaction
ID1	3397	HES1	3280	11756408	two hybrid	physical interaction
ID2	3398	ELK3	2004	10022839	in vivo	physical interaction
ID2	3398	HES1	3280	11756408	two hybrid	physical interaction
ID1	3397	ELK1	2002	10022839	in vivo	physical interaction
ID3	3399	ELK1	2002	10022839	in vivo	physical interaction
ID3	3399	HES1	3280	11756408	two hybrid	physical interaction
ID4	3400	HES1	3280	11756408	two hybrid	physical interaction
ID1	3397	ELK4	2005	10022839	in vivo	physical interaction
ID3	3399	ELK4	2005	10022839	in vivo	physical interaction
ID2	3398	PAX5	5079	11134340	in vivo	physical interaction
ID2	3398	PAX2	5076	11134340	in vivo	physical interaction
ID2	3398	PAX8	7849	11134340	in vivo	physical interaction
ID3	3399	PAX5	5079	11134340	in vivo	physical interaction
ID3	3399	MYOD1	4654	9242638;9242638	in vivo;two hybrid	physical interaction
ID4	3400	MYOD1	4654	11756408	two hybrid	physical interaction
ID2	3398	SREBF1	6720	10585876	in vivo	physical interaction
ID3	3399	SREBF1	6720	10585876	in vivo	physical interaction
ID1	3397	MYOG	4656	9242638	two hybrid	physical interaction
ID2	3398	MYOG	4656	9242638	two hybrid	physical interaction
ID3	3399	MYOG	4656	9242638	two hybrid	physical interaction
ID1	3397	TCF12	6938	9242638	two hybrid	physical interaction
ID2	3398	TCF12	6938	9242638	two hybrid	physical interaction
ID3	3399	TCF12	6938	9242638	two hybrid	physical interaction
ID1	3397	MYF5	4617	9242638	in vivo	physical interaction
ID2	3398	MYF5	4617	9242638	in vivo	physical interaction
ID3	3399	MYF5	4617	9242638	in vivo	physical interaction
SMAD3	4088	ATF3	467	12718878;12718878	in vivo;in vitro	physical interaction
ID1	3397	MYF6	4618	9242638	in vivo	physical interaction
ID2	3398	MYF6	4618	9242638	in vivo	physical interaction
ID3	3399	MYF6	4618	9242638	in vivo	physical interaction
ID1	3397	IFI16	3428	11940648	in vivo	physical interaction
ID2	3398	IFI16	3428	11940648;11940648	in vivo;in vitro	physical interaction
ID3	3399	IFI16	3428	11940648;11940648	in vivo;in vitro	physical interaction
IL6	3569	IL6R	3570	7893704;7893704	in vitro;in vivo	physical interaction
IL6	3569	IL6ST	3572	2788034	in vivo	physical interaction
IL6	3569	IL6R	3570	2788034	in vivo	physical interaction
IL6ST	3572	IL6R	3570	2788034	in vivo	physical interaction
IL6ST	3572	FES	2242	7538109	in vivo	physical interaction
IL6ST	3572	TEC	7006	7530500	in vivo	physical interaction
IL6ST	3572	BTK	695	7530500	in vivo	physical interaction
SHC1	6464	GRB2	2885	7963520	in vivo	physical interaction
IL6ST	3572	SHC1	6464	7963520	in vivo	physical interaction
IL6ST	3572	GRB2	2885	7963520	in vivo	physical interaction
PTPN11	5781	JAK1	3716	9794795	in vivo	physical interaction
PTPN11	5781	JAK2	3717	9794795	in vivo	physical interaction
PTPN11	5781	TYK2	7297	9794795	in vivo	physical interaction
IL6ST	3572	STAT3	6774	8272872	in vivo	physical interaction
SHC1	6464	SOS1	6654	9278309	in vivo	physical interaction
IL6ST	3572	VAV1	7409	9013873	in vivo	physical interaction
VAV1	7409	MAPK1	5594	9013873	in vivo	physical interaction
VAV1	7409	GRB2	2885	9013873	in vivo	physical interaction
IL6ST	3572	PTPN11	5781	8978300	in vivo	physical interaction
GAB1	2549	PTPN11	5781	9632795	in vivo	physical interaction
GAB1	2549	PIK3R2	5296	9632795	in vivo	physical interaction
GAB1	2549	PIK3R1	5295	9632795	in vivo	physical interaction
PIK3R2	5296	PIK3R1	5295	9632795	in vivo	physical interaction
PIK3R1	5295	GAB1	2549	9632795	in vivo	physical interaction
PIK3R1	5295	PIK3R2	5296	9632795	in vivo	physical interaction
PIK3R1	5295	PTPN11	5781	9632795	in vivo	physical interaction
GAB1	2549	PIK3R2	5296	9632795	in vivo	physical interaction
GAB1	2549	PTPN11	5781	9632795	in vivo	physical interaction
PIK3R2	5296	PTPN11	5781	9632795	in vivo	physical interaction
VAV1	7409	RAC1	5879	10727406	in vivo	physical interaction
IL6ST	3572	CDK9	1025	12386808	in vivo	physical interaction
STAT3	6774	DAXX	1616	16331268;16331268	in vivo;in vitro	physical interaction
STAT3	6774	AR	367	10786674	in vivo	physical interaction
STAT3	6774	HDAC1	3065	16285960	in vitro	physical interaction
STAT3	6774	PRKCD	5580	10446219	in vivo	physical interaction
IL6ST	3572	PRKCD	5580	12361954	in vivo	physical interaction
IL6ST	3572	STAT3	6774	12361954	in vivo	physical interaction
PRKCD	5580	STAT3	6774	12361954	in vivo	physical interaction
MAP3K7	6885	STAT3	6774	15764709;15764709	in vivo;in vitro	physical interaction
STAT3	6774	NLK	51701	15764709;15764709	in vivo;in vitro	physical interaction
MAP3K7	6885	NLK	51701	15764709	in vivo	physical interaction
MAP3K7	6885	STAT3	6774	15764709	in vivo	physical interaction
NLK	51701	STAT3	6774	15764709	in vivo	physical interaction
PIK3R1	5295	HRAS	3265	15021914	in vivo	physical interaction
PIK3R1	5295	PIK3R2	5296	15021914	in vivo	physical interaction
HRAS	3265	PIK3R2	5296	15021914	in vivo	physical interaction
PIK3R1	5295	STAT3	6774	15021914	in vivo	physical interaction
PIK3R1	5295	PIK3R2	5296	15021914	in vivo	physical interaction
STAT3	6774	PIK3R2	5296	15021914	in vivo	physical interaction
PIK3R1	5295	JAK1	3716	15021914	in vivo	physical interaction
PIK3R1	5295	PIK3R2	5296	15021914	in vivo	physical interaction
JAK1	3716	PIK3R2	5296	15021914	in vivo	physical interaction
PTPN11	5781	PTK2B	2185	10880513	in vivo	physical interaction
PTPN11	5781	GAB2	9846	15010462	in vivo	physical interaction
GAB1	2549	GRB2	2885	15010462	in vivo	physical interaction
GAB2	9846	GRB2	2885	15010462	in vivo	physical interaction
PTPN11	5781	GRB2	2885	15010462	in vivo	physical interaction
PRKCD	5580	MAP2K4	6416	11335711	in vivo	physical interaction
STAT3	6774	HSP90AA1	3320	12559950	in vivo	physical interaction
AR	367	NCOA1	8648	12163482	in vivo	physical interaction
PTPN11	5781	STAT3	6774	12040451	in vivo	physical interaction
STAT3	6774	PTPN11	5781	12040451	in vivo	physical interaction
STAT3	6774	IL6ST	3572	12040451	in vivo	physical interaction
PTPN11	5781	IL6ST	3572	12040451	in vivo	physical interaction
MAPK3	5594	STAT3	6774	11780390	in vivo	physical interaction
STAT3	6774	NCOA1	8648	11773079	in vivo	physical interaction
STAT3	6774	NCOA1	8648	11773079	in vivo	physical interaction
STAT3	6774	CREBBP	1387	11773079	in vivo	physical interaction
NCOA1	8648	CREBBP	1387	11773079	in vivo	physical interaction
PTPN11	5781	SOCS3	9021	10777583	in vivo	physical interaction
STAT3	6774	FOS	2353	11356008	in vivo	physical interaction
STAT3	6774	JUN	3725	11356008	in vivo	physical interaction
STAT3	6774	TCF1	6927	11134330	in vivo	physical interaction
STAT3	6774	CEBPB	1051	11134330	in vivo	physical interaction
FOS	2353	TCF1	6927	11134330	in vivo	physical interaction
IL6ST	3572	ERBB2	2064	9590694	in vivo	physical interaction
SHC1	6464	ERBB2	2064	9590694	in vivo	physical interaction
SHC1	6464	ERBB3	2065	9590694	in vivo	physical interaction
IL6ST	3572	SOCS3	9021	10777583	in vitro	physical interaction
CEBPB	1051	NFKB1	4790	11160296	in vitro	physical interaction
IL6	3569	IL6ST	3572	2788034	in vivo	physical interaction
IL6	3569	IL6R	3570	2788034	in vivo	physical interaction
IL6ST	3572	IL6R	3570	2788034	in vivo	physical interaction
IL6ST	3572	HCK	3055	9406996	in vivo	physical interaction
IL6ST	3572	LYN	4067	9406996	in vivo	physical interaction
SHC1	6464	JAK2	3717	9126968	in vivo	physical interaction
JAK1	3716	TEC	7006	9178903	in vivo	physical interaction
JAK2	3717	TEC	7006	9178903	in vivo	physical interaction
PIK3R1	5295	TEC	7006	9178903	in vivo	physical interaction
PIK3R1	5295	PIK3R2	5296	9178903	in vivo	physical interaction
TEC	7006	PIK3R2	5296	9178903	in vivo	physical interaction
STAT1	6772	STAT3	6774	9794795	in vivo	physical interaction
STAT1	6772	IL6ST	3572	8662591	in vivo	physical interaction
STAT3	6774	PIAS3	10401	19569236	in vivo	physical interaction
CBL	867	PTPN11	5781	18519587	in vivo	physical interaction
SIRPA	140885	PTPN11	5781	18450421	in vivo	physical interaction
IL6ST	3572	JAK2	3717	7896787	in vivo	physical interaction
IL6ST	3572	JAK1	3716	7896787	in vivo	physical interaction
GRB2	2885	SOS1	6654	9815779	in vivo	physical interaction
IL7	3574	IL7R	3575	2317865	two hybrid	physical interaction
IL7R	3575	IL2RG	3561	8266077	in vivo	physical interaction
IL7R	3575	FYN	2534	7515933	in vivo	physical interaction
IL7R	3575	PIK3R1	5295	7522165	in vivo	physical interaction
IL7R	3575	PTK2B	2185	10702271	in vivo	physical interaction
STAT5A	6776	STAT5B	6777	9398404	in vivo	physical interaction
JAK1	3716	PTK2B	2185	10702271	in vivo	physical interaction
PIK3R1	5295	IRS1	3667	9233603	in vivo	physical interaction
JAK1	3716	IRS1	3667	7499365	in vivo	physical interaction
JAK3	3718	IRS2	8660	7499365	in vivo	physical interaction
IL7R	3575	STAT5A	6776	7719938	in vivo	physical interaction
IL7R	3575	STAT5B	6777	7719938	in vivo	physical interaction
IL7R	3575	STAT3	6774	7719938	in vivo	physical interaction
IL7R	3575	JAK1	3716	8647212	in vivo	physical interaction
IL7R	3575	JAK3	3718	7481769	in vivo	physical interaction
IL2RG	3561	JAK1	3716	7973658	in vivo	physical interaction
IL2RG	3561	JAK3	3718	7973658	in vivo	physical interaction
JAK3	3718	PIK3R1	5295	7662955	in vivo	physical interaction
STAT3	6774	STAT5A	6776	9398404	in vivo	physical interaction
STAT3	6774	STAT5B	6777	9398404	in vivo	physical interaction
JAK3	3718	IRS1	3667	9233603	in vivo	physical interaction
PIK3R1	5295	IRS2	8660	9233603	in vivo	physical interaction
CBLB	868	SHC1	6464	9614102	in vivo	physical interaction
CBLB	868	PIK3R1	5295	9614102	in vivo	physical interaction
RHOA	387	RTKN	6242	10648558;10648558;10648558	in vivo;in vitro;two hybrid	physical interaction
ITGB4	3691	FYN	2534	11684709;11684709	in vivo;in vitro	physical interaction
ITGB4	3691	CLCA1	1179	14512419;14512419	in vivo;in vitro	physical interaction
ITGB4	3691	PTK2	5747	12110680	in vitro	physical interaction
ITGA6	3655	RPSA	3921	8999943	in vivo	physical interaction
ITGB4	3691	VIM	7431	12441134	in vivo	physical interaction
ITGB4	3691	CLCA2	9635	14512419;14512419	in vivo;in vitro	physical interaction
PTK2	5747	GRB2	2885	12110680	in vivo	physical interaction
ITGB4	3691	DST	667	12482924;12482924	in vivo;two hybrid	physical interaction
DST	667	ERBB2IP	55914	11375975;11375975	in vitro;two hybrid	physical interaction
ITGB4	3691	ERBB2IP	55914	11375975;11375975	in vitro;two hybrid	physical interaction
ERBB2	2064	PIK3R1	5295	11331299	in vivo	physical interaction
COL17A1	1308	DST	667	12482924;12482924	in vivo;two hybrid	physical interaction
PAK1	5058	RAC1	5879	14579272	in vitro	physical interaction
ITGB4	3691	PLEC1	5339	9531560;9531560;9531560	in vivo;in vitro;two hybrid	physical interaction
CD151	977	ITGA6	3655	10811835	in vivo	physical interaction
ITGB4	3691	PTPN11	5781	17158954	in vivo	physical interaction
ITGB4	3691	ITGA6	3655	9660880	in vivo	physical interaction
PIK3R1	5295	IRS2	8660	11438664;11438664	in vivo;in vitro	physical interaction
PIK3R1	5295	IRS1	3667	11438664;11438664	in vivo;in vitro	physical interaction
EGFR	1956	AR	367	12534934	in vivo	physical interaction
ERBB2	2064	ITGB4	3691	10744756	in vivo	physical interaction
TP73	7161	ABL1	25	10391251	in vivo	physical interaction
ITGB4	3691	YWHAB	7529	12919677;12919677	in vitro;two hybrid	physical interaction
MST1R	4486	YWHAB	7529	12919677;12919677;12919677	in vivo;in vitro;two hybrid	physical interaction
MST1R	4486	YWHAE	7531	12919677;12919677;12919677	in vivo;in vitro;two hybrid	physical interaction
MST1R	4486	YWHAH	7533	12919677;12919677;12919677	in vivo;in vitro;two hybrid	physical interaction
ITGB4	3691	YWHAQ	10971	12919677;12919677;12919677	in vivo;in vitro;two hybrid	physical interaction
MST1R	4486	YWHAQ	10971	12919677;12919677;12919677	in vivo;in vitro;two hybrid	physical interaction
MST1R	4486	YWHAZ	7534	12919677;12919677;12919677	in vivo;in vitro;two hybrid	physical interaction
ITGB4	3691	YES1	7525	11684709	in vivo	physical interaction
ITGB4	3691	COL17A1	1308	9660880;9660880	in vivo;in vitro	physical interaction
COL17A1	1308	PLEC1	5339	12482924;12482924	in vitro;two hybrid	physical interaction
COL17A1	1308	DSP	1832	12482924;12482924	in vitro;two hybrid	physical interaction
MET	4233	ITGB4	3691	11733063	in vivo	physical interaction
EIF4EBP1	1978	EIF4E	1977	12105188	in vitro	physical interaction
ITGB4	3691	EIF6	3692	9374518;9374518	in vivo;two hybrid	physical interaction
